threshold,accuracy,precision,recall,specificity,f1,tp,tn,fp,fn
0.8707143068313599,0.7266666666666667,1.0,0.5543478260869565,1.0,0.7132867132867133,51,58,0,41
0.8709491491317749,0.72,1.0,0.5434782608695652,1.0,0.704225352112676,50,58,0,42
0.8719310760498047,0.7133333333333334,1.0,0.532608695652174,1.0,0.6950354609929078,49,58,0,43
0.8730744123458862,0.7066666666666667,1.0,0.5217391304347826,1.0,0.6857142857142857,48,58,0,44
0.8746175169944763,0.7,1.0,0.5108695652173914,1.0,0.6762589928057554,47,58,0,45
0.8801783323287964,0.6933333333333334,1.0,0.5,1.0,0.6666666666666666,46,58,0,46
0.8820082545280457,0.6866666666666666,1.0,0.4891304347826087,1.0,0.656934306569343,45,58,0,47
0.8832780122756958,0.68,1.0,0.4782608695652174,1.0,0.6470588235294118,44,58,0,48
0.8838461637496948,0.6733333333333333,1.0,0.4673913043478261,1.0,0.6370370370370371,43,58,0,49
0.8843518495559692,0.6666666666666666,1.0,0.45652173913043476,1.0,0.6268656716417911,42,58,0,50
0.8849671483039856,0.66,1.0,0.44565217391304346,1.0,0.6165413533834586,41,58,0,51
0.88502436876297,0.6533333333333333,1.0,0.43478260869565216,1.0,0.6060606060606061,40,58,0,52
0.8851595520973206,0.6466666666666666,1.0,0.42391304347826086,1.0,0.5954198473282443,39,58,0,53
0.8893706202507019,0.64,1.0,0.41304347826086957,1.0,0.5846153846153846,38,58,0,54
0.8923983573913574,0.6333333333333333,1.0,0.40217391304347827,1.0,0.5736434108527132,37,58,0,55
0.8931899070739746,0.6266666666666667,1.0,0.391304347826087,1.0,0.5625,36,58,0,56
0.8941169381141663,0.62,1.0,0.3804347826086957,1.0,0.5511811023622047,35,58,0,57
0.8954206705093384,0.6133333333333333,1.0,0.3695652173913043,1.0,0.5396825396825397,34,58,0,58
0.8956618905067444,0.6066666666666667,1.0,0.358695652173913,1.0,0.528,33,58,0,59
0.8983525633811951,0.6,1.0,0.34782608695652173,1.0,0.5161290322580645,32,58,0,60
0.8983824849128723,0.5933333333333334,1.0,0.33695652173913043,1.0,0.5040650406504065,31,58,0,61
0.8999509811401367,0.5866666666666667,1.0,0.32608695652173914,1.0,0.4918032786885246,30,58,0,62
0.902119517326355,0.58,1.0,0.31521739130434784,1.0,0.4793388429752066,29,58,0,63
0.9032281041145324,0.5733333333333334,1.0,0.30434782608695654,1.0,0.4666666666666667,28,58,0,64
0.9078540802001952,0.5666666666666667,1.0,0.29347826086956524,1.0,0.453781512605042,27,58,0,65
0.908738911151886,0.56,1.0,0.2826086956521739,1.0,0.4406779661016949,26,58,0,66
0.9124773144721984,0.5533333333333333,1.0,0.2717391304347826,1.0,0.42735042735042733,25,58,0,67
0.9144376516342164,0.5466666666666666,1.0,0.2608695652173913,1.0,0.41379310344827586,24,58,0,68
0.9163034558296204,0.54,1.0,0.25,1.0,0.4,23,58,0,69
0.9180622100830078,0.5333333333333333,1.0,0.2391304347826087,1.0,0.38596491228070173,22,58,0,70
0.9225811958312988,0.5266666666666666,1.0,0.22826086956521738,1.0,0.37168141592920356,21,58,0,71
0.9260709285736084,0.52,1.0,0.21739130434782608,1.0,0.35714285714285715,20,58,0,72
0.9272869229316713,0.5133333333333333,1.0,0.20652173913043478,1.0,0.34234234234234234,19,58,0,73
0.9290958642959596,0.5066666666666667,1.0,0.1956521739130435,1.0,0.32727272727272727,18,58,0,74
0.9291898012161256,0.5,1.0,0.18478260869565216,1.0,0.3119266055045872,17,58,0,75
0.9323669672012328,0.49333333333333335,1.0,0.17391304347826086,1.0,0.2962962962962963,16,58,0,76
0.9345663785934448,0.4866666666666667,1.0,0.16304347826086957,1.0,0.2803738317757009,15,58,0,77
0.9349467754364014,0.48,1.0,0.15217391304347827,1.0,0.2641509433962264,14,58,0,78
0.9434252977371216,0.47333333333333333,1.0,0.14130434782608695,1.0,0.24761904761904763,13,58,0,79
0.9453685283660888,0.4666666666666667,1.0,0.13043478260869565,1.0,0.23076923076923078,12,58,0,80
0.9457645416259766,0.46,1.0,0.11956521739130435,1.0,0.21359223300970873,11,58,0,81
0.9551673531532288,0.4533333333333333,1.0,0.10869565217391304,1.0,0.19607843137254902,10,58,0,82
0.9556090235710144,0.44666666666666666,1.0,0.09782608695652174,1.0,0.1782178217821782,9,58,0,83
0.9653958678245544,0.44,1.0,0.08695652173913043,1.0,0.16,8,58,0,84
0.9666325449943542,0.43333333333333335,1.0,0.07608695652173914,1.0,0.1414141414141414,7,58,0,85
0.9698530435562134,0.4266666666666667,1.0,0.06521739130434782,1.0,0.12244897959183673,6,58,0,86
0.9734856486320496,0.42,1.0,0.05434782608695652,1.0,0.10309278350515463,5,58,0,87
0.9784990549087524,0.41333333333333333,1.0,0.043478260869565216,1.0,0.08333333333333333,4,58,0,88
0.9919593334197998,0.4066666666666667,1.0,0.03260869565217391,1.0,0.06315789473684211,3,58,0,89
1.016018986701965,0.4,1.0,0.021739130434782608,1.0,0.0425531914893617,2,58,0,90
1.0261050462722778,0.3933333333333333,1.0,0.010869565217391304,1.0,0.021505376344086023,1,58,0,91
